rho,dataset,epoch_max_mean,epoch_max_sem,epoch_min_mean,epoch_min_sem,global_step_max_mean,global_step_max_sem,global_step_min_mean,global_step_min_sem,num_train_steps_max_mean,num_train_steps_max_sem,num_train_steps_min_mean,num_train_steps_min_sem,train_loss_max_mean,train_loss_max_sem,train_loss_min_mean,train_loss_min_sem,OneHotClassificationMetrics_accuracy_max_mean,OneHotClassificationMetrics_accuracy_max_sem,OneHotClassificationMetrics_accuracy_min_mean,OneHotClassificationMetrics_accuracy_min_sem,OneHotClassificationMetrics_precision_max_mean,OneHotClassificationMetrics_precision_max_sem,OneHotClassificationMetrics_precision_min_mean,OneHotClassificationMetrics_precision_min_sem,OneHotClassificationMetrics_recall_max_mean,OneHotClassificationMetrics_recall_max_sem,OneHotClassificationMetrics_recall_min_mean,OneHotClassificationMetrics_recall_min_sem,OneHotClassificationMetrics_f1_score_max_mean,OneHotClassificationMetrics_f1_score_max_sem,OneHotClassificationMetrics_f1_score_min_mean,OneHotClassificationMetrics_f1_score_min_sem,OneHotClassificationMetrics_mcc_max_mean,OneHotClassificationMetrics_mcc_max_sem,OneHotClassificationMetrics_mcc_min_mean,OneHotClassificationMetrics_mcc_min_sem,train_energy_mean,train_energy_sem,total_energy_mean,total_energy_sem,train_time_mean,train_time_sem,total_time_mean,total_time_sem,BleuScore_bleu_max_mean,BleuScore_bleu_max_sem,BleuScore_bleu_min_mean,BleuScore_bleu_min_sem,NistScore_nist_max_mean,NistScore_nist_max_sem,NistScore_nist_min_mean,NistScore_nist_min_sem,RougeScore_rouge1_max_mean,RougeScore_rouge1_max_sem,RougeScore_rouge1_min_mean,RougeScore_rouge1_min_sem,RougeScore_rouge2_max_mean,RougeScore_rouge2_max_sem,RougeScore_rouge2_min_mean,RougeScore_rouge2_min_sem,RougeScore_rougeL_max_mean,RougeScore_rougeL_max_sem,RougeScore_rougeL_min_mean,RougeScore_rougeL_min_sem,RougeScore_rougeLsum_max_mean,RougeScore_rougeLsum_max_sem,RougeScore_rougeLsum_min_mean,RougeScore_rougeLsum_min_sem,MeteorScore_meteor_max_mean,MeteorScore_meteor_max_sem,MeteorScore_meteor_min_mean,MeteorScore_meteor_min_sem,total_flops_mean,total_flops_sem
0.5,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.1597887476285298,0.0038799968376321,0.004678038181737,0.0008141590809371,0.8116908982274448,0.0008925399760837,0.2534355706034654,0.0,,,,,,,,,,,,,,,,,402824.0879307017,7527.415479440025,653446.633813064,26577.92821986848,1355.0120146666666,16.235459793627193,3627.3436386666663,333.79457080224483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4173277928953507e+17,
0.5,piqa,3.000000000000148,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,6045.0,0.0,6045.0,0.0,0.2329071611166,0.0008760960751996,0.2050943275292714,0.0130202821651814,0.5339136742836416,0.0006538903292462,0.4967355821545158,0.0,1.0,0.0,0.5383782954884827,0.0072938774303731,0.3696120689655172,0.0109363055658321,0.0032327586206896,0.0,0.4444927681035069,0.0068806413229766,0.0064446831364123,0.0,0.0754134880441286,0.0022489434376111,0.0326604420349857,0.0065290960893799,82765.79900723633,3130.5649928942503,140117.68899384365,17195.876649593505,305.624386,2.09355411065114,824.1280196666667,220.81785950081937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.695187642612166e+16,
0.75,allenai_task219_rocstories_title_answer_generation,2.999999999999913,0.0,0.0,0.0,2214.0,0.0,0.0,0.0,2214.0,0.0,2214.0,0.0,0.9676849842071532,0.0,0.6808351278305054,0.0,,,,,,,,,,,,,,,,,,,,,32962.535838561336,508.8197691479612,96658.63686597432,915.954472143545,97.34083966666668,2.0630285143061173,817.3678450000001,63.0326120236309,0.0041914749846988,0.0021381222161807,0.0,0.0,0.2140821650348969,0.0216137512187166,0.0201524273645048,0.000446630444112,0.2295810527672586,0.0011721560265918,0.036103009569226,0.0003812835468929,0.0620683618859091,0.0012130450456334,0.0072286714242335,0.0002602760326072,0.2275721555936501,0.0011519494022121,0.0342586468835972,0.0003870591170488,0.2278390597108379,0.0009431756567171,0.034725551184472,0.0004363432485423,0.2246235053655958,0.0013240886317075,0.0801395452802258,0.0011545459290243,1.385603495344256e+16,
0.75,allenai_task288_gigaword_summarization,5.000000000000021,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,2.798332929611206,0.0,1.3149850368499756,0.0,,,,,,,,,,,,,,,,,,,,,14371.73168636,221.91582047711088,36129.93389562433,1444.5990289389551,43.556511,0.5525729215455032,298.128596,16.191962864524697,0.0408501111139755,0.001170836180069,0.001616838002404,0.0005371875217211,1.3307307145293936,0.0241487179881148,0.1714730957025935,0.0062863024095166,0.2066143867903355,0.002001906499046,0.0951635918419146,0.0049433756878562,0.0636346983969083,0.0004212858485035,0.0220729394148321,0.0014345238635328,0.1864488335749817,0.0017593539948604,0.0827956582784645,0.0034065378035191,0.186080606081696,0.0018051301073405,0.083299340459743,0.003213784875435,0.2163062306463024,0.0047509459790694,0.1533205322174134,0.006585958359326,5726977366660032.0,
0.75,alpaca_mmlu,0.9999999999999222,0.0,0.0,0.0,6376.0,0.0,0.0,0.0,6376.0,0.0,6376.0,0.0,1.3554601271947224,0.0016353685220849,1.3554601271947224,0.0016353685220849,,,,,,,,,,,,,,,,,,,,,256753.9485393317,13398.895648132744,542364.3785906626,32902.0410960091,906.260633,2.6461930633448376,2848.979212,295.935991098358,0.1082222003772034,0.0014238474205786,0.0545137897235951,0.0006519450785266,2.1793065234442888,0.0382218686250726,1.508858023476284,0.003202775915716,0.337897954276902,0.0018065653914397,0.284215778583613,0.0017914846856172,0.1466343923586724,0.0012349635722804,0.1076760323482677,0.0018472442210929,0.2636742174937049,0.0013708563695156,0.2093989937073733,0.0012929063492607,0.2828249194253821,0.001373614209544,0.2341398396201671,0.0015091684061032,0.3254556515373552,0.0034141890773817,0.2889036870513753,0.0024216404326951,5.968373723008566e+16,
0.75,arc_challenge,7.999999999999974,0.0,0.0,0.0,560.0,0.0,0.0,0.0,560.0,0.0,560.0,0.0,0.4574267864227295,0.0,0.2239712178707122,0.0,0.3043478260869565,0.0,0.1872909698996655,0.0,,,,,,,,,,,,,,,,,13517.893211003668,160.95529399030522,22337.550823232003,857.264503657159,49.776288666666666,0.0624464541863236,153.94283,11.307525067999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6341207341664000.0,
0.75,arc_easy,1.000000000000001,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.4537647664546966,0.0,0.4537647664546966,0.0,0.356140350877193,0.0,0.2473684210526315,0.0,,,,,,,,,,,,,,,,,3005.9000865190005,76.70904367458037,5648.022291845333,222.79774621278523,11.318454,0.0333187731816964,41.47251,3.650648638618944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428107449981344.0,
0.75,boolq,2.999999999999861,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,3537.0,0.0,3537.0,0.0,0.2049486190080642,0.0085950524416731,0.0184222282841801,0.0025371120976706,0.8022426095820592,0.0008886644125464,0.6186544342507645,0.0,0.876516786472744,0.0007418196913465,0.6243670886075949,0.0,0.970486965076242,0.0,0.7688145597638957,0.0002839893109639,0.8330747286827026,0.0007945046935021,0.7598690544964376,0.0,0.596364798120299,0.0017637201492793,0.0293381270235792,0.0,91904.06566206733,2531.371128480243,166409.86686520666,15623.506809207292,350.38960633333335,0.3050706099197032,1161.8056166666668,192.35404024092105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.339625437165536e+16,
0.75,glue_cola,3.0000000000000324,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,,,,,0.168141022324562,0.0,0.093801200389862,0.0,0.8446788111217641,0.0,0.6001917545541706,0.0,0.8489388264669163,0.0,0.6849148418491483,0.0,1.0,0.0,0.7808599167822469,0.0,0.8935611038107755,0.0,0.729747245625405,0.0,0.6209103735772308,0.0,-0.0265526507918896,0.0,29578.556961098668,545.9959386713763,53897.721925657,1079.6469072897896,95.95203333333336,1.1292626241972183,216.82896666666667,12.982778987786022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744853463103072.0,
0.75,glue_mnli_matched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.0790327514211336,0.0008801733300316,0.0790327514211336,0.0008801733300316,0.8687383256919681,0.0004454025148107,0.3496688741721854,0.0,,,,,,,,,,,,,,,,,1191946.7889331188,28782.0680856205,2194376.1546965707,77327.00140314348,2689.8906956666665,1.572719936161684,7678.750591333333,734.7984989202969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5889296105607747e+17,
0.75,glue_mnli_mismatched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.0790327514211336,0.0008801733300316,0.0790327514211336,0.0008801733300316,0.8788310279359912,0.0005911172963846,0.3331977217249796,0.0,,,,,,,,,,,,,,,,,1191946.7889331188,28782.068085620474,2194376.1546965707,77327.00140314345,2689.8906956666665,1.5727199361617348,7678.750591333333,734.7984989202971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5889296105607747e+17,
0.75,glue_mrpc,9.99999999999974,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,,,,,0.222979962825775,0.0,0.0075728869996964,0.0,0.7769607843137255,0.0,0.3848039215686274,0.0,0.845360824742268,0.0,0.6111111111111112,0.0,0.989247311827957,0.0,0.2759856630824372,0.0,0.8465430016863408,0.0,0.3802469135802469,0.0,0.4642101175676164,0.0,-0.1045279693589734,0.0,100350.155825686,1670.06125478098,153743.72929806964,2625.668722966779,349.754255,0.4263666897448681,690.6174576666666,27.86952789288549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1452391610255104e+16,
0.75,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,13093.0,0.0,13093.0,0.0,0.0831321403384208,0.0041970864649551,0.0831321403384208,0.0041970864649551,0.8968210385014338,0.0004765543764663,0.4949661358228079,0.0,1.0,0.0,0.9333417953152352,0.0002656842505441,0.8570566219968611,0.0007343670808038,0.0007243752263672,0.0,0.8935738854645198,0.0005206762713189,0.0014477017734346,0.0,0.7965209054552119,0.0009193597283478,0.0189316461535685,0.0,303878.84360798966,10390.562940554257,560785.1610821519,24547.759445647167,1029.414062,2.6557598747108364,2450.3914213333333,278.2480227226108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595504305598734e+16,
0.75,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,,,,,0.0738645792007445,0.0052802965599475,0.0738645792007445,0.0052802965599475,0.8836095308764119,0.003468904194313,0.5375463764531289,0.0,0.8894125810706922,0.0062158827603638,0.3449397982427595,0.0,0.7813906617400067,0.0179356757083826,0.2848505206583809,0.0,0.8315412240912914,0.0072869686316357,0.312028553556316,0.0,0.7472124940353343,0.0076334137784238,-0.0318303717947929,0.0,732704.8472334811,34617.377805036645,1661853.6121443135,68230.9587094733,2294.3090230000003,9.32520517658172,6739.918106666667,891.6979325634916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6204451881700822e+17,
0.75,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.2745783627033233,0.0103183303134306,0.0008488424743214,0.0004150544375168,0.779783393501805,0.0055145315222091,0.5270758122743683,0.0,0.7807721836037782,0.0134718883378729,0.0,0.0,0.900763358778626,0.0425020180368703,0.0,0.0,0.7735333125292557,0.0030016689474902,0.0,0.0,0.5635259492158097,0.0057424735370008,0.0,0.0,120502.197584341,2656.216371165647,180530.94726177733,6113.0497289274845,419.66467,0.987202393176976,833.3157346666667,53.10032186984535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.744978869305613e+16,
0.75,glue_sst2,0.9999999999999372,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.0144108952954411,0.0,0.0144108952954411,0.0,0.9495412844036696,0.0,0.6032110091743119,0.0,0.9464285714285716,0.0,0.5698005698005698,0.0,0.954954954954955,0.0,0.9009009009009008,0.0,0.9506726457399104,0.0,0.6980802792321118,0.0,0.8990694544281603,0.0,0.2464381688891662,0.0,108616.842649725,1480.9473157903578,183415.69323230663,3922.580297698568,365.32234,1.2870206708390584,796.9134816666666,50.628697114537445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3711835682388016e+16,
0.75,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.0974168653289476,0.0033304923001392,0.0003086504148086,5.575365183079424e-05,0.8374825731925911,0.000554447755709,0.2534355706034654,0.0,,,,,,,,,,,,,,,,,473962.5444642664,8410.118823469174,848574.3410526039,34081.55149702359,1502.8472849999998,3.756689872757566,5726.4409185,699.9756595000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6978835468983923e+17,
0.75,piqa,3.000000000000148,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,6045.0,0.0,6045.0,0.0,0.2311012049516041,0.0047199642906476,0.0632506435116131,0.0232197173156758,0.7517228871962277,0.0015810297219951,0.4967355821545158,0.0,1.0,0.0,0.5121111487197021,0.0012591749487925,0.757183908045977,0.0042348513371234,0.0032327586206896,0.0,0.7548718093150139,0.0018070103810806,0.0064446831364123,0.0,0.5034104656795438,0.0031570064118039,0.0047129922154305,0.0007334102897635,98419.83710904368,3191.698004699212,179598.40102871566,23362.273638057184,363.96285200000005,5.123731878315494,1202.1217813333333,309.3117512461121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41761968572537e+16,
