forward_joules,forward_energy_mean,forward_time,forward_nvidia_time_mean,forward_memory,forward_nvidia_memory_mean,forward_flops,forward_backward_joules,forward_backward_energy_mean,forward_backward_time,forward_backward_nvidia_time_mean,forward_backward_memory,forward_backward_nvidia_memory_mean,forward_backward_flops,forward_backward_optimizer_joules,forward_backward_optimizer_energy_mean,forward_backward_optimizer_time,forward_backward_optimizer_nvidia_time_mean,forward_backward_optimizer_memory,forward_backward_optimizer_nvidia_memory_mean,forward_backward_optimizer_flops,num_trainable_parameters,model_name,input_length,batch_size,repetition,rank
2781.46507,2781.46507,11.23,11.23,9113.0,9113.0,,6827.39433,6827.39433,27.526,27.526,22293.0,22293.0,,7217.10236,7217.10236,29.05,29.05,22333.0,22333.0,,360710144,meta-llama/Llama-3.2-1B,256,16,6,512
1567.4665,1567.4665,6.279,6.279,7027.0,7027.0,,4669.86254,4669.86254,18.923000000000002,18.923000000000002,16959.0,16959.0,,5504.7968200000005,5504.7968200000005,22.379,22.379,19967.0,19967.0,,1235814400,meta-llama/Llama-3.2-1B,256,12,6,-1
1862.86071,1862.86071,7.527,7.527,7085.0,7085.0,,4365.4928,4365.4928,17.654,17.654,15103.0,15103.0,,4380.28673,4380.28673,17.697,17.697,15103.0,15103.0,,704512,meta-llama/Llama-3.2-1B,256,12,6,1
1886.45041,1886.45041,7.623,7.623,7087.0,7087.0,,4461.17888,4461.17888,18.119,18.119,15105.0,15105.0,,4477.11702,4477.11702,18.216,18.216,15109.0,15109.0,,1409024,meta-llama/Llama-3.2-1B,256,12,6,2
1884.1992,1884.1992,7.627,7.627,7091.0,7091.0,,4495.73306,4495.73306,18.144,18.144,15113.0,15113.0,,4465.01561,4465.01561,18.229,18.229,15119.0,15119.0,,2818048,meta-llama/Llama-3.2-1B,256,12,6,4
1868.46869,1868.46869,7.545,7.545,7093.0,7093.0,,4439.41428,4439.41428,17.93,17.93,15127.0,15127.0,,4465.31037,4465.31037,18.006,18.006,15147.0,15147.0,,5636096,meta-llama/Llama-3.2-1B,256,12,6,8
1860.51625,1860.51625,7.5120000000000005,7.5120000000000005,7105.0,7105.0,,4437.52592,4437.52592,18.007,18.007,15155.0,15155.0,,4499.39574,4499.39574,18.172,18.172,15201.0,15201.0,,11272192,meta-llama/Llama-3.2-1B,256,12,6,16
1859.66356,1859.66356,7.556,7.556,7125.0,7125.0,,4405.00335,4405.00335,17.78,17.78,15211.0,15211.0,,4460.80984,4460.80984,17.96,17.96,15309.0,15309.0,,22544384,meta-llama/Llama-3.2-1B,256,12,6,32
1869.27146,1869.27146,7.615,7.615,7169.0,7169.0,,4427.85541,4427.85541,17.944,17.944,15321.0,15321.0,,4470.96046,4470.96046,18.143,18.143,15527.0,15527.0,,45088768,meta-llama/Llama-3.2-1B,256,12,6,64
1910.68657,1910.68657,7.741,7.741,7251.0,7251.0,,4472.86376,4472.86376,18.244,18.244,16967.0,16967.0,,4637.61764,4637.61764,18.543,18.543,17081.0,17081.0,,90177536,meta-llama/Llama-3.2-1B,256,12,6,128
1923.48091,1923.48091,7.769,7.769,7385.0,7385.0,,4601.89243,4601.89243,18.41,18.41,17165.0,17165.0,,4748.91797,4748.91797,19.059,19.059,17595.0,17595.0,,135266304,meta-llama/Llama-3.2-1B,256,12,6,192
1978.6704300000001,1978.6704300000001,7.963,7.963,7415.0,7415.0,,4690.15307,4690.15307,18.911,18.911,17253.0,17253.0,,4885.93208,4885.93208,19.656,19.656,17701.0,17701.0,,180355072,meta-llama/Llama-3.2-1B,256,12,6,256
1947.87857,1947.87857,8.176,8.176,7521.0,7521.0,,4808.7079,4808.7079,19.361,19.361,17305.0,17305.0,,5043.88778,5043.88778,20.272,20.272,17331.0,17331.0,,225443840,meta-llama/Llama-3.2-1B,256,12,6,320
2043.83986,2043.83986,8.153,8.153,7595.0,7595.0,,4846.2018,4846.2018,19.531,19.531,17437.0,17437.0,,5142.60619,5142.60619,20.59,20.59,17469.0,17469.0,,270532608,meta-llama/Llama-3.2-1B,256,12,6,384
2044.04862,2044.04862,8.247,8.247,7727.0,7727.0,,4879.06123,4879.06123,20.398,20.398,17593.0,17593.0,,5366.69623,5366.69623,21.589,21.589,17633.0,17633.0,,315621376,meta-llama/Llama-3.2-1B,256,12,6,448
2082.09659,2082.09659,8.342,8.342,7755.0,7755.0,,5117.73468,5117.73468,20.43,20.43,17657.0,17657.0,,5432.40642,5432.40642,21.896,21.896,17699.0,17699.0,,360710144,meta-llama/Llama-3.2-1B,256,12,6,512
1071.7449,1071.7449,4.318,4.318,5633.0,5633.0,,3283.07819,3283.07819,13.283,13.283,13317.0,13317.0,,4100.10946,4100.10946,16.695,16.695,15321.0,15321.0,,1235814400,meta-llama/Llama-3.2-1B,256,8,6,-1
1285.30055,1285.30055,5.193,5.193,5667.0,5667.0,,2995.34024,2995.34024,12.29,12.29,11031.0,11031.0,,3033.84908,3033.84908,12.301,12.301,11033.0,11033.0,,704512,meta-llama/Llama-3.2-1B,256,8,6,1
1301.08984,1301.08984,5.283,5.283,5669.0,5669.0,,3121.92641,3121.92641,12.68,12.68,11033.0,11033.0,,3141.62732,3141.62732,12.722,12.722,11037.0,11037.0,,1409024,meta-llama/Llama-3.2-1B,256,8,6,2
1289.99181,1289.99181,5.2620000000000005,5.2620000000000005,5671.0,5671.0,,3116.96967,3116.96967,12.679,12.679,11039.0,11039.0,,3140.91945,3140.91945,12.747,12.747,11049.0,11049.0,,2818048,meta-llama/Llama-3.2-1B,256,8,6,4
1280.3873,1280.3873,5.216,5.216,5677.0,5677.0,,3085.79784,3085.79784,12.473,12.473,11053.0,11053.0,,3085.00333,3085.00333,12.576,12.576,11075.0,11075.0,,5636096,meta-llama/Llama-3.2-1B,256,8,6,8
1288.82892,1288.82892,5.244,5.244,5687.0,5687.0,,3104.14687,3104.14687,12.575,12.575,11077.0,11077.0,,3119.6098,3119.6098,12.654,12.654,11129.0,11129.0,,11272192,meta-llama/Llama-3.2-1B,256,8,6,16
1291.22749,1291.22749,5.249,5.249,5709.0,5709.0,,3073.27761,3073.27761,12.456,12.456,11127.0,11127.0,,3101.04995,3101.04995,12.621,12.621,11237.0,11237.0,,22544384,meta-llama/Llama-3.2-1B,256,8,6,32
1295.16525,1295.16525,5.279,5.279,5751.0,5751.0,,3083.45016,3083.45016,12.503,12.503,11229.0,11229.0,,3113.43601,3113.43601,12.671,12.671,11453.0,11453.0,,45088768,meta-llama/Llama-3.2-1B,256,8,6,64
1323.98665,1323.98665,5.377,5.377,5853.0,5853.0,,3157.29866,3157.29866,12.8,12.8,12329.0,12329.0,,3228.79957,3228.79957,13.064,13.064,12497.0,12497.0,,90177536,meta-llama/Llama-3.2-1B,256,8,6,128
1341.31615,1341.31615,5.462,5.462,5969.0,5969.0,,3224.4905,3224.4905,13.076,13.076,12565.0,12565.0,,3342.63976,3342.63976,13.577,13.577,12883.0,12883.0,,135266304,meta-llama/Llama-3.2-1B,256,8,6,192
1355.81629,1355.81629,5.511,5.511,6009.0,6009.0,,3259.09867,3259.09867,13.249,13.249,12639.0,12639.0,,3429.54763,3429.54763,13.902,13.902,12977.0,12977.0,,180355072,meta-llama/Llama-3.2-1B,256,8,6,256
1386.94797,1386.94797,5.633,5.633,6115.0,6115.0,,3336.89038,3336.89038,13.573,13.573,12659.0,12659.0,,3580.64052,3580.64052,14.394,14.394,12687.0,12687.0,,225443840,meta-llama/Llama-3.2-1B,256,8,6,320
1498.39178,1498.39178,6.4719999999999995,6.4719999999999995,6191.0,6050.808429118774,,3683.39766,3683.39766,15.16,15.16,12771.0,12700.090240914658,,3984.93885,3984.93885,16.134,16.134,13807.0,13789.815420560748,,270532608,meta-llama/Llama-3.2-1B,256,8,6,384
1435.6116,1435.6116,5.828,5.828,6321.0,6321.0,,3579.88608,3579.88608,14.326,14.326,12913.0,12913.0,,3823.99617,3823.99617,15.513,15.513,13961.0,13961.0,,315621376,meta-llama/Llama-3.2-1B,256,8,6,448
1448.4568100000001,1448.4568100000001,5.874,5.874,6329.0,6329.0,,3590.12149,3590.12149,14.509,14.509,12953.0,12953.0,,3913.41907,3913.41907,15.793,15.793,13999.0,13999.0,,360710144,meta-llama/Llama-3.2-1B,256,8,6,512
580.64949,580.64949,2.349,2.349,4273.0,4273.0,,1835.6004599999999,1835.6004599999999,7.466,7.466,9103.0,9103.0,,2675.06524,2675.06524,10.918,10.918,13149.0,13149.0,,1235814400,meta-llama/Llama-3.2-1B,256,4,6,-1
690.54871,690.54871,2.806,2.806,4283.0,4283.0,,1623.34865,1623.34865,6.634,6.634,6981.0,6981.0,,1626.16117,1626.16117,6.63,6.63,6983.0,6983.0,,704512,meta-llama/Llama-3.2-1B,256,4,6,1
729.75044,729.75044,2.895,2.895,4287.0,4287.0,,1730.35658,1730.35658,7.106,7.106,6983.0,6983.0,,1738.69486,1738.69486,7.115,7.115,6987.0,6987.0,,1409024,meta-llama/Llama-3.2-1B,256,4,6,2
715.57857,715.57857,2.867,2.867,4289.0,4289.0,,1705.66361,1705.66361,6.979,6.979,6989.0,6989.0,,1717.66364,1717.66364,7.017,7.017,6997.0,6997.0,,2818048,meta-llama/Llama-3.2-1B,256,4,6,4
706.72984,706.72984,2.862,2.862,4293.0,4293.0,,1686.176,1686.176,6.916,6.916,7001.0,7001.0,,1710.8312700000001,1710.8312700000001,6.985,6.985,7023.0,7023.0,,5636096,meta-llama/Llama-3.2-1B,256,4,6,8
702.16104,702.16104,2.8449999999999998,2.8449999999999998,4303.0,4303.0,,1719.63138,1719.63138,7.073,7.073,7025.0,7025.0,,1701.94625,1701.94625,7.024,7.024,7077.0,7077.0,,11272192,meta-llama/Llama-3.2-1B,256,4,6,16
703.22258,703.22258,2.841,2.841,4325.0,4325.0,,1673.88974,1673.88974,6.819,6.819,7071.0,7071.0,,1702.05232,1702.05232,6.96,6.96,7185.0,7185.0,,22544384,meta-llama/Llama-3.2-1B,256,4,6,32
713.15998,713.15998,2.872,2.872,4367.0,4367.0,,1704.86146,1704.86146,6.97,6.97,7163.0,7163.0,,1721.7801,1721.7801,7.028,7.028,7401.0,7401.0,,45088768,meta-llama/Llama-3.2-1B,256,4,6,64
728.08737,728.08737,2.939,2.939,4457.0,4457.0,,1712.10789,1712.10789,6.992,6.992,7739.0,7739.0,,1802.87456,1802.87456,7.303,7.303,7933.0,7933.0,,90177536,meta-llama/Llama-3.2-1B,256,4,6,128
731.85182,731.85182,2.953,2.953,4569.0,4569.0,,1739.82252,1739.82252,7.124,7.124,7909.0,7909.0,,1853.57293,1853.57293,7.543,7.543,8357.0,8357.0,,135266304,meta-llama/Llama-3.2-1B,256,4,6,192
740.80278,740.80278,3.008,3.008,4633.0,4633.0,,1772.14723,1772.14723,7.247,7.247,8013.0,8013.0,,1924.32569,1924.32569,7.829,7.829,8409.0,8409.0,,180355072,meta-llama/Llama-3.2-1B,256,4,6,256
756.4704,756.4704,3.057,3.057,4731.0,4731.0,,1835.68606,1835.68606,7.484,7.484,7999.0,7999.0,,2016.12075,2016.12075,8.163,8.163,8515.0,8515.0,,225443840,meta-llama/Llama-3.2-1B,256,4,6,320
768.11717,768.11717,3.108,3.108,4815.0,4815.0,,1849.23636,1849.23636,7.525,7.525,8607.0,8607.0,,2073.11881,2073.11881,8.384,8.384,9131.0,9131.0,,270532608,meta-llama/Llama-3.2-1B,256,4,6,384
779.88034,779.88034,3.146,3.146,4937.0,4937.0,,1955.6270200000001,1955.6270200000001,7.962,7.962,8739.0,8739.0,,2182.88336,2182.88336,8.876,8.876,9257.0,9257.0,,315621376,meta-llama/Llama-3.2-1B,256,4,6,448
791.32248,791.32248,3.183,3.183,4961.0,4961.0,,1954.1745,1954.1745,7.976,7.976,8777.0,8777.0,,2244.38294,2244.38294,9.136,9.136,9297.0,9297.0,,360710144,meta-llama/Llama-3.2-1B,256,4,6,512
2520.6043,2520.6043,10.152,10.152,9781.0,9781.0,,7397.09463,7397.09463,30.106,30.106,23819.0,23819.0,,8291.99375,8291.99375,33.668,33.668,26327.0,26327.0,,1235814400,meta-llama/Llama-3.2-1B,256,20,7,-1
3009.31726,3009.31726,12.18,12.18,9835.0,9835.0,,7111.06119,7111.06119,28.558,28.558,23219.0,23219.0,,7120.63012,7120.63012,28.648,28.648,23221.0,23221.0,,704512,meta-llama/Llama-3.2-1B,256,20,7,1
3053.80993,3053.80993,12.287,12.287,9837.0,9837.0,,7281.32977,7281.32977,29.352,29.352,23223.0,23223.0,,7301.62814,7301.62814,29.482,29.482,23227.0,23227.0,,1409024,meta-llama/Llama-3.2-1B,256,20,7,2
3018.60628,3018.60628,12.258,12.258,9841.0,9841.0,,7266.87222,7266.87222,29.238,29.238,23231.0,23231.0,,7292.69699,7292.69699,29.402,29.402,23237.0,23237.0,,2818048,meta-llama/Llama-3.2-1B,256,20,7,4
3001.2079400000002,3001.2079400000002,12.107,12.107,9843.0,9843.0,,7120.60857,7120.60857,28.746,28.746,23247.0,23247.0,,7197.99262,7197.99262,28.919,28.919,23259.0,23259.0,,5636096,meta-llama/Llama-3.2-1B,256,20,7,8
2992.07599,2992.07599,12.134,12.134,9855.0,9855.0,,7171.75546,7171.75546,28.895,28.895,23277.0,23277.0,,7191.60997,7191.60997,29.032,29.032,23313.0,23313.0,,11272192,meta-llama/Llama-3.2-1B,256,20,7,16
2991.04435,2991.04435,12.118,12.118,9877.0,9877.0,,7112.18766,7112.18766,28.619,28.619,23341.0,23340.709914611005,,7160.28323,7160.28323,28.848,28.848,23418.0,23418.0,,22544384,meta-llama/Llama-3.2-1B,256,20,7,32
3053.37834,3053.37834,12.242,12.242,9919.0,9919.0,,7146.86927,7146.86927,28.881,28.881,23467.0,23467.0,,7247.39843,7247.39843,29.147,29.147,23637.0,23637.0,,45088768,meta-llama/Llama-3.2-1B,256,20,7,64
3095.43563,3095.43563,12.47,12.47,10039.0,10039.0,,7309.12342,7309.12342,29.428,29.428,26093.0,26093.0,,7432.85484,7432.85484,29.926,29.926,26311.0,26311.0,,90177536,meta-llama/Llama-3.2-1B,256,20,7,128
3129.86517,3129.86517,12.592,12.592,10157.0,10157.0,,7457.14382,7457.14382,30.09,30.09,26389.0,26389.0,,7631.56825,7631.56825,30.741,30.741,26817.0,26817.0,,135266304,meta-llama/Llama-3.2-1B,256,20,7,192
3136.54358,3136.54358,12.719,12.719,10215.0,10215.0,,7530.79099,7530.79099,30.346,30.346,26477.0,26477.0,,7733.83315,7733.83315,31.176,31.176,26921.0,26921.0,,180355072,meta-llama/Llama-3.2-1B,256,20,7,256
3241.29629,3241.29629,13.116,13.116,10263.0,10263.0,,7799.17215,7799.17215,31.386,31.386,26633.0,26633.0,,8025.38876,8025.38876,32.419,32.419,26653.0,26653.0,,225443840,meta-llama/Llama-3.2-1B,256,20,7,320
3274.16086,3274.16086,13.243,13.243,10385.0,10385.0,,7857.40148,7857.40148,31.709,31.709,26769.0,26769.0,,8127.45405,8127.45405,32.862,32.862,26797.0,26797.0,,270532608,meta-llama/Llama-3.2-1B,256,20,7,384
3344.8601,3344.8601,13.453,13.453,10469.0,10469.0,,8179.1379,8179.1379,32.977,32.977,26935.0,26935.0,,8515.45535,8515.45535,34.374,34.374,26973.0,26973.0,,315621376,meta-llama/Llama-3.2-1B,256,20,7,448
3323.82017,3323.82017,13.579,13.579,10509.0,10509.0,,8221.19453,8221.19453,33.242,33.242,27007.0,27007.0,,8624.30558,8624.30558,34.865,34.865,27043.0,27043.0,,360710144,meta-llama/Llama-3.2-1B,256,20,7,512
2070.22331,2070.22331,8.348,8.348,8401.0,8401.0,,6124.21231,6124.21231,24.84,24.84,21633.0,21633.0,,6979.29385,6979.29385,28.32,28.32,23637.0,23637.0,,1235814400,meta-llama/Llama-3.2-1B,256,16,7,-1
2457.52519,2457.52519,9.991,9.991,8467.0,8467.0,,5811.69655,5811.69655,23.415,23.415,19157.0,19157.0,,5846.87499,5846.87499,23.522,23.522,19159.0,19159.0,,704512,meta-llama/Llama-3.2-1B,256,16,7,1
2455.93864,2455.93864,10.196,10.196,8467.0,8467.0,,5980.7321600000005,5980.7321600000005,24.132,24.132,19161.0,19161.0,,6009.5571,6009.5571,24.214,24.214,19163.0,19163.0,,1409024,meta-llama/Llama-3.2-1B,256,16,7,2
2483.31839,2483.31839,10.167,10.167,8473.0,8473.0,,5975.25332,5975.25332,24.168,24.168,19167.0,19167.0,,6027.30884,6027.30884,24.324,24.324,19173.0,19173.0,,2818048,meta-llama/Llama-3.2-1B,256,16,7,4
2473.4011,2473.4011,10.027,10.027,8475.0,8475.0,,5912.95459,5912.95459,23.804,23.804,19181.0,19181.0,,5960.73613,5960.73613,23.951999999999998,23.951999999999998,19197.0,19197.0,,5636096,meta-llama/Llama-3.2-1B,256,16,7,8
2496.51255,2496.51255,10.011,10.011,8487.0,8487.0,,5918.84136,5918.84136,23.897,23.897,19211.0,19211.0,,5956.82538,5956.82538,24.047,24.047,19251.0,19251.0,,11272192,meta-llama/Llama-3.2-1B,256,16,7,16
2487.17962,2487.17962,10.015,10.015,8507.0,8507.0,,5844.0688900000005,5844.0688900000005,23.601,23.601,19267.0,19267.0,,5905.72089,5905.72089,23.779,23.779,19359.0,19359.0,,22544384,meta-llama/Llama-3.2-1B,256,16,7,32
2503.3222,2503.3222,10.141,10.141,8551.0,8551.0,,5943.1387,5943.1387,23.843,23.843,19383.0,19383.0,,5980.4496,5980.4496,24.094,24.094,19575.0,19575.0,,45088768,meta-llama/Llama-3.2-1B,256,16,7,64
2558.22324,2558.22324,10.296,10.296,8637.0,8637.0,,6016.57027,6016.57027,24.351,24.351,21527.0,21527.0,,6147.47955,6147.47955,24.816,24.816,21633.0,21633.0,,90177536,meta-llama/Llama-3.2-1B,256,16,7,128
2581.24224,2581.24224,10.462,10.462,8767.0,8767.0,,6152.19233,6152.19233,24.851,24.851,21769.0,21769.0,,6420.07618,6420.07618,25.485,25.485,22199.0,22199.0,,135266304,meta-llama/Llama-3.2-1B,256,16,7,192
2631.19067,2631.19067,10.544,10.544,8813.0,8813.0,,6211.8546,6211.8546,25.127,25.127,21849.0,21849.0,,6423.31117,6423.31117,25.903,25.903,22297.0,22297.0,,180355072,meta-llama/Llama-3.2-1B,256,16,7,256
2647.40297,2647.40297,10.69,10.69,8915.0,8915.0,,6344.18512,6344.18512,25.66,25.66,21977.0,21977.0,,6625.55921,6625.55921,26.654,26.654,22001.0,22001.0,,225443840,meta-llama/Llama-3.2-1B,256,16,7,320
2684.36772,2684.36772,10.805,10.805,8993.0,8993.0,,6431.60236,6431.60236,25.948,25.948,22099.0,22099.0,,6731.9564900000005,6731.9564900000005,27.086,27.086,22129.0,22129.0,,270532608,meta-llama/Llama-3.2-1B,256,16,7,384
2749.75803,2749.75803,11.168,11.168,9121.0,9121.0,,6780.30465,6780.30465,27.308,27.308,22249.0,22249.0,,7127.16752,7127.16752,28.615,28.615,22287.0,22287.0,,315621376,meta-llama/Llama-3.2-1B,256,16,7,448
2786.55958,2786.55958,11.208,11.208,9113.0,9113.0,,6795.48192,6795.48192,27.421,27.421,22293.0,22293.0,,7185.92517,7185.92517,28.913,28.913,22333.0,22333.0,,360710144,meta-llama/Llama-3.2-1B,256,16,7,512
1561.5958600000001,1561.5958600000001,6.254,6.254,7027.0,7027.0,,4658.36221,4658.36221,18.845,18.845,16959.0,16959.0,,5483.72294,5483.72294,22.305,22.305,19967.0,19967.0,,1235814400,meta-llama/Llama-3.2-1B,256,12,7,-1
1856.67194,1856.67194,7.495,7.495,7085.0,7085.0,,4362.80303,4362.80303,17.583,17.583,15103.0,15103.0,,4367.85851,4367.85851,17.648,17.648,15103.0,15103.0,,704512,meta-llama/Llama-3.2-1B,256,12,7,1
1869.08716,1869.08716,7.58,7.58,7087.0,7087.0,,4440.20912,4440.20912,18.044,18.044,15105.0,15105.0,,4495.1729,4495.1729,18.148,18.148,15109.0,15109.0,,1409024,meta-llama/Llama-3.2-1B,256,12,7,2
1892.4217800000001,1892.4217800000001,7.602,7.602,7091.0,7091.0,,4457.78969,4457.78969,18.132,18.132,15113.0,15113.0,,4517.54328,4517.54328,18.261,18.261,15119.0,15119.0,,2818048,meta-llama/Llama-3.2-1B,256,12,7,4
1860.03392,1860.03392,7.514,7.514,7093.0,7093.0,,4392.70255,4392.70255,17.89,17.89,15127.0,15127.0,,4464.28497,4464.28497,17.993,17.993,15147.0,15147.0,,5636096,meta-llama/Llama-3.2-1B,256,12,7,8
1853.9288,1853.9288,7.533,7.533,7105.0,7105.0,,4460.98134,4460.98134,18.013,18.013,15155.0,15155.0,,4482.42329,4482.42329,18.138,18.138,15201.0,15201.0,,11272192,meta-llama/Llama-3.2-1B,256,12,7,16
1856.27642,1856.27642,7.5120000000000005,7.5120000000000005,7125.0,7125.0,,4387.19928,4387.19928,17.696,17.696,15211.0,15211.0,,4456.9914499999995,4456.9914499999995,17.862,17.862,15309.0,15309.0,,22544384,meta-llama/Llama-3.2-1B,256,12,7,32
1901.7803900000001,1901.7803900000001,7.621,7.621,7169.0,7169.0,,4442.26045,4442.26045,17.963,17.963,15321.0,15321.0,,4480.67849,4480.67849,18.228,18.228,15527.0,15527.0,,45088768,meta-llama/Llama-3.2-1B,256,12,7,64
1922.16562,1922.16562,7.779,7.779,7251.0,7251.0,,4450.58037,4450.58037,18.37,18.37,16967.0,16967.0,,4664.85155,4664.85155,18.67,18.67,17081.0,17081.0,,90177536,meta-llama/Llama-3.2-1B,256,12,7,128
1945.36545,1945.36545,7.844,7.844,7385.0,7385.0,,4622.10191,4622.10191,18.56,18.56,17165.0,17165.0,,4766.93466,4766.93466,19.169,19.169,17595.0,17595.0,,135266304,meta-llama/Llama-3.2-1B,256,12,7,192
1959.47203,1959.47203,7.936,7.936,7415.0,7415.0,,4693.1332,4693.1332,18.852,18.852,17253.0,17253.0,,4880.71377,4880.71377,19.614,19.614,17701.0,17701.0,,180355072,meta-llama/Llama-3.2-1B,256,12,7,256
1997.75058,1997.75058,8.134,8.134,7521.0,7521.0,,4815.35805,4815.35805,19.341,19.341,17305.0,17305.0,,5019.4011,5019.4011,20.244,20.244,17331.0,17331.0,,225443840,meta-llama/Llama-3.2-1B,256,12,7,320
2043.37799,2043.37799,8.126,8.126,7595.0,7595.0,,4835.38585,4835.38585,19.512,19.512,17437.0,17437.0,,5141.29351,5141.29351,20.574,20.574,17469.0,17469.0,,270532608,meta-llama/Llama-3.2-1B,256,12,7,384
2051.50801,2051.50801,8.252,8.252,7727.0,7727.0,,5003.58941,5003.58941,20.339,20.339,17593.0,17593.0,,5339.85641,5339.85641,21.529,21.529,17633.0,17633.0,,315621376,meta-llama/Llama-3.2-1B,256,12,7,448
2060.94305,2060.94305,8.306,8.306,7755.0,7755.0,,5074.025,5074.025,20.437,20.437,17657.0,17657.0,,5411.64076,5411.64076,21.842,21.842,17699.0,17699.0,,360710144,meta-llama/Llama-3.2-1B,256,12,7,512
1065.94018,1065.94018,4.252,4.252,5633.0,5633.0,,3250.655,3250.655,13.238,13.238,13317.0,13317.0,,4097.07388,4097.07388,16.671,16.671,15321.0,15321.0,,1235814400,meta-llama/Llama-3.2-1B,256,8,7,-1
1275.78728,1275.78728,5.149,5.149,5667.0,5667.0,,2977.30801,2977.30801,12.21,12.21,11031.0,11031.0,,2999.46812,2999.46812,12.237,12.237,11033.0,11033.0,,704512,meta-llama/Llama-3.2-1B,256,8,7,1
1290.80154,1290.80154,5.231,5.231,5669.0,5669.0,,3103.04454,3103.04454,12.587,12.587,11033.0,11033.0,,3130.85258,3130.85258,12.65,12.65,11037.0,11037.0,,1409024,meta-llama/Llama-3.2-1B,256,8,7,2
1293.38878,1293.38878,5.243,5.243,5671.0,5671.0,,3113.68662,3113.68662,12.639,12.639,11039.0,11039.0,,3125.69055,3125.69055,12.693999999999999,12.693999999999999,11049.0,11049.0,,2818048,meta-llama/Llama-3.2-1B,256,8,7,4
1286.71578,1286.71578,5.186,5.186,5677.0,5677.0,,3076.0424,3076.0424,12.376,12.376,11053.0,11053.0,,3081.48859,3081.48859,12.475,12.475,11075.0,11075.0,,5636096,meta-llama/Llama-3.2-1B,256,8,7,8
1271.45945,1271.45945,5.197,5.197,5687.0,5687.0,,3080.53744,3080.53744,12.48,12.48,11077.0,11077.0,,3109.22113,3109.22113,12.581,12.581,11129.0,11129.0,,11272192,meta-llama/Llama-3.2-1B,256,8,7,16
1272.25177,1272.25177,5.177,5.177,5709.0,5709.0,,3033.64713,3033.64713,12.324,12.324,11127.0,11127.0,,3090.03041,3090.03041,12.485,12.485,11237.0,11237.0,,22544384,meta-llama/Llama-3.2-1B,256,8,7,32
1288.40296,1288.40296,5.227,5.227,5751.0,5751.0,,3071.07142,3071.07142,12.409,12.409,11229.0,11229.0,,3119.69485,3119.69485,12.635,12.635,11453.0,11453.0,,45088768,meta-llama/Llama-3.2-1B,256,8,7,64
1311.06141,1311.06141,5.328,5.328,5853.0,5853.0,,3139.5488100000002,3139.5488100000002,12.7,12.7,12329.0,12329.0,,3208.3976000000002,3208.3976000000002,13.061,13.061,12497.0,12497.0,,90177536,meta-llama/Llama-3.2-1B,256,8,7,128
1323.88867,1323.88867,5.418,5.418,5969.0,5969.0,,3191.72229,3191.72229,12.961,12.961,12565.0,12565.0,,3318.66864,3318.66864,13.468,13.468,12883.0,12883.0,,135266304,meta-llama/Llama-3.2-1B,256,8,7,192
1344.02793,1344.02793,5.494,5.494,6009.0,6009.0,,3271.02055,3271.02055,13.219,13.219,12639.0,12639.0,,3415.33427,3415.33427,13.857,13.857,12977.0,12977.0,,180355072,meta-llama/Llama-3.2-1B,256,8,7,256
1382.3536,1382.3536,5.5969999999999995,5.5969999999999995,6115.0,6115.0,,3306.9391100000003,3306.9391100000003,13.483,13.483,12659.0,12659.0,,3508.29073,3508.29073,14.273,14.273,12687.0,12687.0,,225443840,meta-llama/Llama-3.2-1B,256,8,7,320
1404.37091,1404.37091,5.627,5.627,6191.0,6191.0,,3369.6564200000003,3369.6564200000003,13.652,13.652,12771.0,12771.0,,3634.9421,3634.9421,14.595,14.595,13807.0,13807.0,,270532608,meta-llama/Llama-3.2-1B,256,8,7,384
1425.89557,1425.89557,5.796,5.796,6321.0,6321.0,,3571.65688,3571.65688,14.305,14.305,12913.0,12913.0,,3820.57068,3820.57068,15.488,15.488,13961.0,13961.0,,315621376,meta-llama/Llama-3.2-1B,256,8,7,448
1440.0871300000001,1440.0871300000001,5.865,5.865,6329.0,6329.0,,3576.81187,3576.81187,14.48,14.48,12953.0,12953.0,,3908.38106,3908.38106,15.771,15.771,13999.0,13999.0,,360710144,meta-llama/Llama-3.2-1B,256,8,7,512
577.13011,577.13011,2.342,2.342,4273.0,4273.0,,1821.16618,1821.16618,7.42,7.42,9103.0,9103.0,,2662.61311,2662.61311,10.884,10.884,13149.0,13149.0,,1235814400,meta-llama/Llama-3.2-1B,256,4,7,-1
680.67814,680.67814,2.7720000000000002,2.7720000000000002,4283.0,4283.0,,1616.20586,1616.20586,6.608,6.608,6981.0,6981.0,,1624.15025,1624.15025,6.618,6.618,6983.0,6983.0,,704512,meta-llama/Llama-3.2-1B,256,4,7,1
709.37789,709.37789,2.867,2.867,4287.0,4287.0,,1758.10405,1758.10405,7.272,7.272,6983.0,6983.0,,1781.35515,1781.35515,7.339,7.339,6987.0,6987.0,,1409024,meta-llama/Llama-3.2-1B,256,4,7,2
714.00487,714.00487,2.868,2.868,4289.0,4289.0,,1750.59887,1750.59887,7.231,7.231,6989.0,6989.0,,1758.63452,1758.63452,7.294,7.294,6997.0,6997.0,,2818048,meta-llama/Llama-3.2-1B,256,4,7,4
